source_file,source_fragment,probable_reading,status,notes
katturaigal/kothanar.md,"பாக் பல்கலைக்கழகம் / பர்மியப் படிப்பகம் / சிலோன் சிந்தனை மாளிகை / குலாம் காதர்","Named comparative institutions and person within the allegory",difficult_term,"The English retains these labels conservatively because the article does not explicitly decode their real-world referents."
katturaigal/ribbon_mandapathu.md,"ரிப்ராண் மணடாத்து; கார்ப்பஷேன்; சுகாராரம்; சென்ற இண்ட; க ங்கிறல்; மூன்பு; மூடியாத்; duplicated Harijan-service sentence","ரிப்பன் மண்டபத்து; கார்ப்பரேஷன்; சுகாதாரம்; சென்ற ஆண்டு; காங்கிரஸ்; முன்பு; முடியாத; duplicate removed",corrected_against_scan,"Images 1, 2, 5 and 6 clearly establish these readings and the single continuous education paragraph; both hard-linked canonical Tamil copies were corrected before translation."
katturaigal/ribbon_mandapathu.md,"பழந்தமிழ் மக்கள் / மஞ்சள் பெட்டி / மஞ்சள் கருப்பாச்சுதே, மருக்கொழுந்தும் வேம்பாச்சுதே","Period social label, Congress ballot-box colour, and theatrical lament",difficult_term,"The English retains or explains these period expressions conservatively; the Tamil source remains verbatim after scan-proven OCR corrections."
katturaigal/ribbon_mandapathu.md,"Mortality passage printed with 35.6 and 39.7 and an unclear OCR unit","Exact figures retained; unit not independently normalised",needs_scan_review,"The English reports the comparison without asserting a reconstructed statistical unit."
katturaigal/iyarkai_oru.md,"உபை்புள்ள / படிப்பறியா தாரை / கடியாரத்தை / காலண் டரை / இருப்பதிக்கோ / $ட்டிக் / நூற்களை / பயன்படுத்துவதில்ல","உழைப்புள்ள / படிப்பறியாதாரை / கடிகாரத்தை / காலண்டரை / திருப்பதிக்கோ / காட்டிக் / நூல்களை / பயன்படுத்துவதில்லை",corrected_against_scan,"Clear prose readings were restored in the canonical Tamil source before translation."
katturaigal/iyarkai_oru.md,"தாயின் இடுப்பிலிருந்தபடி...கரவபபாகு்... / இஷ்ட த்தி... / ுஷிக வாகன மோஹ்ன' அஸ்த","Complete scan reading about the temple-conditioned younger brother; இஷ்ட சித்தி விநாயகர்; மூஷிக வாகன மோஹன அஸ்த",corrected_against_scan,"Images 5 and 6 establish the omitted/damaged transition and chant lines; the canonical Tamil source was corrected before translation."
katturaigal/iyarkai_oru.md,"நூற்றுக்குத் டல் ப பேருக்குள்ள மனப்பான்மை","Printed percentage/count phrase remains unclear",needs_scan_review,"The translation renders it generally as the prevalent attitude rather than inventing a numerical proportion."
katturaigal/iyarkai_oru.md,"அழகின் இரிப்பு","அழகின் சிரிப்பு",corrected_against_scan,"Image 6 clearly prints the established Bharathidasan title; the canonical Tamil source was corrected before translation."
katturaigal/thoondil_echarik.md,"வர்ணாஸ்ரமம் / காணச் / திராவிடரை / மோகினி ரூபம் / 6.2.44 திராவிட நாடு","Column-displaced or plainly misread scan text restored",corrected_against_scan,"All five images were checked; displaced column fragments and clear character errors were repaired in the hard-linked canonical Tamil source before translation."
katturaigal/thoondil_echarik.md,"அதன்மூலமாகவே அவரை முடிசூடிக்க முடியும்","By that very means he can be crowned",needs_scan_review,"The scan supports this reading, but the ironic political referent is not explicit; the English remains literal and the note records the uncertainty."
katturaigal/thoondil_echarik.md,"மித்ரன் / கொள்ளேகாலம் பட்டு / குனித்த புருவம் / முத்துரங்கம்","Period publication, textile, hymn, and personal references",difficult_term,"These expressions are retained or transliterated conservatively rather than silently modernized."
katturaigal/hindi_pothu.md,"முடிய, தூ / வாழ்க்கையிற் / விழுமிய நூல்கள் / நானக் / மலாய்நாடு / திராவிட நாடு - 4.7.48","முடியாது! and other scan-visible readings",corrected_against_scan,"All seven images were inspected; clear title, character, spacing, and ordinary-word OCR errors were repaired in the hard-linked canonical Tamil source before translation."
katturaigal/hindi_pothu.md,"பாங்காரு / பிரஜ்பாஷா / சனோஜ் / பத்தேலி / பிசபி / விதீயாபதி தாகூர் / கவர்பாவ","Historical dialect, place, and personal names",difficult_term,"The English uses conservative modern-looking transliterations where identifiable, but the Tamil scan text is not silently normalized because several spellings remain edition-specific or uncertain."
katturaigal/hindi_pothu.md,"இராமானந்தர் பாடல்கள் ... ஆதிகிரந்தம்","Ramananda's songs are called the first Hindi work, Adi Granth",historical_claim,"The printed claim and chronology are translated faithfully but flagged in the translator note rather than silently corrected against modern history."
